CustomerKey,CustomerCode,CustomerName,Education,Occupation,Continent,City,State,CountryRegion
17689,28688,"Ye, Margaret",Bachelors,Clerical,Europe,Munster,North Rhine-Westphalia,Germany
17692,28691,"Andersen, Alejandro",Bachelors,Clerical,Europe,Paderborn,North Rhine-Westphalia,Germany
17699,28698,"Madan, Kristina",Partial College,Manual,Europe,Leipzig,Saxony,Germany
17700,28699,"Lu, Leah",Bachelors,Clerical,Europe,Poing,Bavaria,Germany
17701,28700,"Garcia, Summer",Graduate Degree,Clerical,Europe,Offenbach am Main,Hesse,Germany
17702,28701,"Gill, Felicia",Graduate Degree,Clerical,Europe,Munich,Bavaria,Germany
17703,28702,"Martin, Danny",Graduate Degree,Skilled Manual,Europe,Dusseldorf,North Rhine-Westphalia,Germany
17706,28705,"Powell, Ashley",Partial College,Manual,Europe,Darmstadt,Hesse,Germany
17707,28706,"Ashe, Reginald",Partial College,Manual,Europe,Berlin,Berlin,Germany
17711,28710,"Vazquez, Tyrone",High School,Manual,Europe,Bonn,North Rhine-Westphalia,Germany
17727,28726,"Liang, Kelli",Partial High School,Manual,Europe,Kiel,Schleswig-Holstein,Germany
17742,28741,"Dominguez, Bruce",Bachelors,Skilled Manual,Europe,Werne,North Rhine-Westphalia,Germany
17745,28744,"Xu, Jenny",High School,Manual,Europe,Berlin,Berlin,Germany
17753,28752,"Subram, Andre",Partial College,Clerical,Europe,Berlin,Berlin,Germany
17755,28754,"Nara, Chad",Partial High School,Manual,Europe,Berlin,Berlin,Germany
17761,28760,"Hall, Lucas",Partial College,Clerical,North America,Corvallis,Oregon,United States
17762,28761,"Campbell, Robert",Partial College,Clerical,North America,Downey,California,United States
17763,28762,"Henderson, Aaron",Partial College,Clerical,North America,Oregon City,Oregon,United States
17764,28763,"Pal, Mohamed",Partial College,Clerical,North America,Burlingame,California,United States
17765,28764,"Rubio, Frank",Partial College,Clerical,North America,Colma,California,United States
17766,28765,"Gonzales, Abigail",Graduate Degree,Skilled Manual,North America,San Carlos,California,United States
17769,28768,"Rodriguez, Emmanuel",Graduate Degree,Skilled Manual,North America,Burien,Washington,United States
17770,28769,"Foster, Brianna",Graduate Degree,Skilled Manual,North America,Everett,Washington,United States
17771,28770,"James, Sebastian",Graduate Degree,Skilled Manual,North America,W. Linn,Oregon,United States
17773,28772,"Hughes, Eric",High School,Clerical,North America,W. Linn,Oregon,United States
17774,28773,"Malhotra, Gerald",High School,Clerical,North America,Beverly Hills,California,United States
17775,28774,"Rowe, Latasha",High School,Clerical,North America,Concord,California,United States
17776,28775,"Anderson, Morgan",Partial College,Clerical,North America,Lemon Grove,California,United States
17777,28776,"Morris, Abigail",Partial High School,Clerical,North America,West Covina,California,United States
17778,28777,"Wood, Brittany",Partial High School,Clerical,North America,Yakima,Washington,United States
17781,28780,"Griffin, Melissa",Partial High School,Clerical,North America,Seattle,Washington,United States
17782,28781,"Collins, Alex",Partial High School,Clerical,North America,San Carlos,California,United States
17783,28782,"Howard, Cody",High School,Skilled Manual,North America,Coronado,California,United States
17784,28783,"Rivera, Makayla",Partial High School,Clerical,North America,Lebanon,Oregon,United States
17785,28784,"Gomez, Briana",Partial High School,Clerical,North America,Chula Vista,California,United States
17786,28785,"Foster, Jose",Partial High School,Clerical,North America,Grossmont,California,United States
17787,28786,"Prasad, Erick",Partial High School,Clerical,North America,Burien,Washington,United States
17788,28787,"Wood, Gabrielle",Partial High School,Clerical,North America,Bremerton,Washington,United States
17789,28788,"Martinez, Dominique",High School,Skilled Manual,North America,Colma,California,United States
17790,28789,"Zhang, Elijah",High School,Skilled Manual,North America,Coronado,California,United States
17791,28790,"Howard, Seth",High School,Skilled Manual,North America,Lake Oswego,Oregon,United States
17792,28791,"Johnston, Richard",Partial College,Clerical,North America,Spokane,Washington,United States
17793,28792,"Stone, Henry",Partial College,Clerical,North America,Burien,Washington,United States
17794,28793,"Jackson, Alexander",Partial College,Clerical,North America,Puyallup,Washington,United States
17795,28794,"Cooper, Juan",Partial College,Clerical,North America,W. Linn,Oregon,United States
17796,28795,"Allen, Jesse",Partial College,Clerical,North America,Newport Beach,California,United States
17797,28796,"Coleman, Cameron",Partial College,Clerical,North America,Beverly Hills,California,United States
17798,28797,"Wood, Alexandra",Partial College,Clerical,North America,Oakland,California,United States
17800,28799,"Nelson, Amber",Partial College,Clerical,North America,Glendale,California,United States
17801,28800,"Sanchez, Mason",Partial College,Clerical,North America,Burlingame,California,United States
17802,28801,"Hall, Katelyn",Graduate Degree,Skilled Manual,North America,Everett,Washington,United States
17804,28803,"Edwards, Gabriella",Graduate Degree,Skilled Manual,North America,Kirkland,Washington,United States
17805,28804,"Allen, Wyatt",Graduate Degree,Skilled Manual,North America,Burbank,California,United States
17806,28805,"Bennett, Marissa",Graduate Degree,Skilled Manual,North America,Mill Valley,California,United States
17807,28806,"Hernandez, Randall",Graduate Degree,Skilled Manual,North America,Cedar City,Utah,United States
17816,28815,"James, Lauren",Graduate Degree,Skilled Manual,North America,Torrance,California,United States
17817,28816,"Cox, Jessica",Graduate Degree,Skilled Manual,North America,Corvallis,Oregon,United States
17821,28820,"Alvarez, Naomi",Bachelors,Skilled Manual,North America,Bellingham,Washington,United States
17822,28821,"Jackson, Blake",Bachelors,Skilled Manual,North America,Issaquah,Washington,United States
17823,28822,"Alexander, Amanda",Bachelors,Skilled Manual,North America,Issaquah,Washington,United States
17824,28823,"Brown, Xavier",Graduate Degree,Skilled Manual,North America,Olympia,Washington,United States
17825,28824,"Gonzales, Brandon",Graduate Degree,Skilled Manual,North America,Redmond,Washington,United States
17826,28825,"Hernandez, Caleb",Graduate Degree,Skilled Manual,North America,Renton,Washington,United States
17827,28826,"Sharma, Jack",Graduate Degree,Skilled Manual,North America,Woodburn,Oregon,United States
17828,28827,"Robinson, Joshua",Graduate Degree,Professional,North America,Coronado,California,United States
17829,28828,"Murphy, Andrea",Graduate Degree,Professional,North America,Santa Monica,California,United States
17830,28829,"Bryant, Robert",Bachelors,Skilled Manual,North America,Berkeley,California,United States
17831,28830,"Smith, Matthew",Bachelors,Skilled Manual,North America,Port Orchard,Washington,United States
17832,28831,"Harris, Elizabeth",Bachelors,Skilled Manual,North America,Imperial Beach,California,United States
17834,28833,"Harris, Abigail",Bachelors,Skilled Manual,North America,Edmonds,Washington,United States
17836,28835,"Phillips, Elijah",Bachelors,Skilled Manual,North America,Coronado,California,United States
17839,28838,"Ross, Jasmine",Graduate Degree,Professional,North America,Bremerton,Washington,United States
17840,28839,"Parker, Connor",Graduate Degree,Professional,North America,W. Linn,Oregon,United States
17841,28840,"Harrison, Valerie",Graduate Degree,Professional,North America,Burbank,California,United States
17842,28841,"Gonzales, Samuel",Graduate Degree,Professional,North America,Colma,California,United States
17843,28842,"Bailey, Nicole",Graduate Degree,Professional,North America,Long Beach,California,United States
17857,28856,"Wang, Luke",Bachelors,Skilled Manual,North America,Spokane,Washington,United States
17858,28857,"Johnson, Matthew",Bachelors,Skilled Manual,North America,Downey,California,United States
17859,28858,"Hughes, Aidan",Bachelors,Skilled Manual,North America,Mill Valley,California,United States
17860,28859,"Cai, Micah",Bachelors,Skilled Manual,North America,Bountiful,Utah,United States
17861,28860,"Anderson, Ian",Graduate Degree,Professional,North America,Novato,California,United States
17862,28861,"Walker, Alexandra",High School,Skilled Manual,North America,Redmond,Washington,United States
17863,28862,"Ramirez, Catherine",High School,Skilled Manual,North America,Tacoma,Washington,United States
17864,28863,"Bell, Allison",Partial College,Skilled Manual,North America,Woodburn,Oregon,United States
17865,28864,"Murphy, Natalie",Partial College,Skilled Manual,North America,Redwood City,California,United States
17866,28865,"Reed, Alex",Partial College,Skilled Manual,North America,Concord,California,United States
17867,28866,"Adams, Aaron",Partial College,Skilled Manual,North America,Downey,California,United States
17868,28867,"Martinez, Natalie",Partial College,Skilled Manual,North America,Los Angeles,California,United States
17869,28868,"Chen, Jason",Partial College,Skilled Manual,North America,Newport Beach,California,United States
17870,28869,"Howard, Isabella",Partial College,Skilled Manual,North America,Port Orchard,Washington,United States
17871,28870,"Watson, Brian",Partial College,Skilled Manual,North America,Lynnwood,Washington,United States
17872,28871,"West, Jasmine",Partial College,Skilled Manual,North America,Issaquah,Washington,United States
17874,28873,"Deng, Roger",Partial College,Professional,North America,Berkeley,California,United States
17875,28874,"Brooks, Alexa",Partial College,Professional,North America,Redmond,Washington,United States
17877,28876,"Garcia, Austin",Partial College,Professional,Europe,Hamburg,Hamburg,Germany
17888,28887,"Serrano, Casey",Partial High School,Professional,Europe,Hamburg,Hamburg,Germany
17890,28889,"Beck, Alison",Bachelors,Management,Europe,Berlin,Berlin,Germany
17891,28890,"Ma, Jaclyn",Partial College,Professional,Europe,Munster,North Rhine-Westphalia,Germany
17896,28895,"Luo, Mitchell",Bachelors,Management,Europe,Munich,Bavaria,Germany
17901,28900,"Price, Jasmine",Bachelors,Management,Europe,Hamburg,Hamburg,Germany
17902,28901,"Hee, Martha",Bachelors,Management,Europe,Munich,Bavaria,Germany
17903,28902,"She, Suzanne",Bachelors,Management,Europe,Offenbach am Main,Hesse,Germany
17921,28920,"Alvarez, Renée",High School,Management,Europe,Stuttgart,Baden-Wuerttemberg,Germany
17966,28965,"Morris, Trinity",High School,Professional,North America,Portland,Oregon,United States
17967,28966,"Li, Martha",High School,Professional,North America,Concord,California,United States
17968,28967,"Morris, Jessica",High School,Professional,North America,Bellflower,California,United States
17969,28968,"Morgan, Marcus",High School,Professional,North America,Redwood City,California,United States
17970,28969,"Flores, Eduardo",High School,Professional,North America,Walla Walla,Washington,United States
17971,28970,"Peterson, Danielle",Graduate Degree,Management,North America,Oregon City,Oregon,United States
17972,28971,"Shan, Jason",Graduate Degree,Management,North America,Issaquah,Washington,United States
17973,28972,"Bennett, Taylor",Graduate Degree,Management,North America,Bremerton,Washington,United States
17974,28973,"Cooper, Bryan",Graduate Degree,Management,North America,Mill Valley,California,United States
17975,28974,"Hayes, Kelly",Graduate Degree,Management,North America,National City,California,United States
17976,28975,"Gill, Walter",High School,Professional,North America,Burlingame,California,United States
17978,28977,"Nelson, Carlos",Bachelors,Management,North America,Palo Alto,California,United States
17979,28978,"Watson, Alexandria",Bachelors,Management,North America,Beverly Hills,California,United States
17980,28979,"Williams, Matthew",Bachelors,Management,North America,Salem,Oregon,United States
17981,28980,"Watson, Alyssa",Bachelors,Management,North America,Kirkland,Washington,United States
17982,28981,"Jai, Luke",Graduate Degree,Management,North America,Redwood City,California,United States
17983,28982,"Watson, Sydney",Bachelors,Management,North America,Lincoln Acres,California,United States
17984,28983,"Lopez, Sean",Bachelors,Management,North America,Bellflower,California,United States
17985,28984,"Cox, Katherine",Bachelors,Management,North America,Olympia,Washington,United States
17986,28985,"Taylor, Andrew",Bachelors,Management,North America,West Covina,California,United States
17988,28987,"Harris, Jessica",Bachelors,Management,North America,Woodland Hills,California,United States
17989,28988,"Perez, Harold",Partial High School,Clerical,North America,Colma,California,United States
